Date,DaysToNextTradingDay,DayBeforeHoliday,Volume,Return,OvernightReturn,IntradayTradingRange,BBBBondMargin,CorporateBondMargin,Dispersion
2002-04-09,1,No,1109013472.4724996,-6.630648792411917e-4,0.0018065722436025166,0.02495468198513792,1.79,1.0099999999999998,0.01811113907368522
2002-04-10,1,No,1242013259.915,0.014608275509849958,0.001242966434792278,0.028096797963803502,1.8099999999999996,1.0199999999999996,0.01764391061923806
2002-04-11,1,No,1195439020.405,-0.016742807962294562,-0.002610066800488348,0.02872633562073607,1.8400000000000007,1.0300000000000002,0.02327298520552369
2002-04-12,3,No,1031434623.7924997,0.0062824994399084105,0.001593539551316132,0.025714914859973192,1.8399999999999999,1.0199999999999996,0.019904664567998616
2002-04-15,1,No,939504185.0149999,-0.005727399279886483,0.0019782820457424615,0.025771752656985072,1.8399999999999999,1.0299999999999994,0.02085213588264566
2002-04-16,1,No,1089540894.9874997,0.017339303646055154,0.006210326164636746,0.025236503042884172,1.7699999999999996,0.9699999999999998,0.022848490356725135
2002-04-17,1,No,1169950631.3524995,-0.0017949605419160849,0.0022913503963675214,0.02555037203824053,1.7400000000000002,0.9500000000000002,0.019526679906699283
2002-04-18,1,No,1260852745.4449997,-0.0017217852574148425,3.643983486323049e-4,0.028913059273223168,1.71,0.9400000000000004,0.019711346989644964
2002-04-19,3,No,1016645589.6949997,0.0023288313683478864,0.0027434920986517705,0.02171894720546582,1.7300000000000004,0.9500000000000002,0.014243361423067117
2002-04-22,1,No,999455787.2624996,-0.010675193797075993,-0.0022120035296169876,0.024878477353291198,1.8399999999999999,0.9900000000000002,0.01672932561404598
2002-04-23,1,No,1177674310.2599995,-0.003275059991389784,7.173964473486224e-5,0.026959011408118315,1.9000000000000004,1.0199999999999996,0.019164245098705013
2002-04-24,1,No,1154958621.8425,-0.006254290745323308,0.0010986285884798266,0.028497794958401202,1.9100000000000001,1.0200000000000005,0.019339626152153344
2002-04-25,1,No,1349220995.165,-4.8144159984047215e-4,-0.0030482474757448324,0.031034510164292914,1.9500000000000002,1.0499999999999998,0.028156726133656218
2002-04-26,3,No,1250704067.5574996,-0.010261398321655983,0.00273228418389298,0.029771541117528194,1.9400000000000004,1.0500000000000007,0.01869497948234303
2002-04-29,1,No,1142131420.7824998,-0.007878039572060418,8.335491479848738e-4,0.028900494931886882,2.04,1.0999999999999996,0.02188190556835642
2002-04-30,1,No,1421997699.3149996,0.012393595729696718,2.7768581016976944e-4,0.03273682570823239,2.0500000000000007,1.13,0.021793495937844035
2002-05-01,1,No,1414210591.8724997,0.00746085183894668,1.9891152266593665e-5,0.033487633079193065,2.13,1.1600000000000001,0.01995004563282284
2002-05-02,1,No,1422575385.3199997,0.00105489598756512,-0.0011043151090134487,0.028713975351804127,2.1500000000000004,1.17,0.028785640687309485
2002-05-03,3,No,1273983944.7499998,-0.004928592010545759,-2.482392914095745e-4,0.02674435425601282,2.1400000000000006,1.17,0.019651985964681984
2002-05-06,1,No,1102675521.0524998,-0.015968588477990115,-4.553846229812676e-5,0.03130375082415291,2.16,1.17,0.023660239961082862
2002-05-07,1,No,1319614468.6574998,-0.002528946628506846,0.003841958176324692,0.029192708951288004,2.1799999999999997,1.1900000000000004,0.02089388795958901
2002-05-08,1,No,1488238963.0224998,0.02583267586222787,0.012862588698892771,0.03277457177155195,2.13,1.17,0.03637500411026403
2002-05-09,1,No,1094986974.5974998,-0.01137700658883702,-0.003375798643229179,0.02583018576865975,2.1400000000000006,1.17,0.01751181285596362
2002-05-10,3,No,1092125631.0449998,-0.012763439786038033,0.0021810340726257545,0.02891959123539854,2.1499999999999995,1.1799999999999997,0.018757838461307852
2002-05-13,1,No,1045088574.5474998,0.010073656800647326,7.858570580482266e-4,0.02839465075973102,2.1599999999999993,1.1799999999999997,0.025607263449872686
2002-05-14,1,No,1351023922.0499997,0.019404190969352517,0.010088991658417434,0.027480291867105745,2.1800000000000006,1.2000000000000002,0.02737224081684214
2002-05-15,1,No,1294077301.9025,-0.0010654528605857395,-0.001455487140207582,0.028240821457258123,2.1400000000000006,1.1800000000000006,0.020584203501785216
2002-05-16,1,No,1029768463.3424999,-0.0013930270463668247,8.784553022694912e-4,0.024691133035311588,2.17,1.1899999999999995,0.019983482993928416
2002-05-17,3,No,1058879502.2424998,0.004198241289873813,0.0014226921277119002,0.025202989256466215,2.16,1.1800000000000006,0.016635004733521287
2002-05-20,1,No,873698032.0675,-0.00719995722945484,-0.001590860028251235,0.023786420790031453,2.1499999999999995,1.1799999999999997,0.018380291332954872
2002-05-21,1,No,1051012946.0249999,-0.00883609698043708,0.003003373212467886,0.028272529198122832,2.1499999999999995,1.17,0.017334841644146816
2002-05-22,1,No,1041012772.9575,0.0034386613713407693,-0.0019834266185385714,0.025212960187875937,2.1500000000000004,1.1700000000000008,0.01941136367749699
2002-05-23,1,No,1024686788.4849998,0.012707132224537055,0.0028472943707013314,0.028467412200621094,2.130000000000001,1.1600000000000001,0.021105928657243925
2002-05-24,4,Yes,765559344.3725,-0.009049866616585644,-0.0019032525724169615,0.02353221733086533,2.1100000000000003,1.1500000000000004,0.017117538333491073
2002-05-28,1,No,831800570.07,-0.0061302720219936,0.0024128507730024145,0.025110363099309543,2.0600000000000005,1.12,0.014440727786260179
